,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,tweetHashtagCt,Weight,positiveness,negativeness,sentiment_label,pos_adj,neg_adj
0,716052131254407168,RT @lhfang: Vox does an entire article on Hillary &amp; fossil fuels without actually mentioning any of her recent policy record https://t.co/E…,196,0,Twitter for iPhone,2016-04-01 23:58:26,53354865,NickSurgey,Nick Surgey,2009-07-03 10:51:44,"Director of Research at The Center for Media & Democracy. Any opinions here are just my own, so don't go blaming others..",820,910,"Madison, Wisconsin",Central Time (US & Canada),0,1.0,0.129807692308,0.0192307692308,positive,0.125,0.0
1,716052091224133632,CLINTON ALUMINUM CAST PLATE!!!!!! https://t.co/pl5uEwPpMy,0,1,Twitter Web Client,2016-04-01 23:58:16,880940378,DavidWFredricks,David W Fredricks,2012-10-14 20:34:48,Aluminum Distribution,527,1321,Wisconsin,,0,1.0,0.0,0.0,positive,0.0,0.0
2,716051913867923457,CLINTON ALUMINUM 6061 PLATE!!!!!! https://t.co/hCSbFgXwcc,0,2,Twitter Web Client,2016-04-01 23:57:34,880940378,DavidWFredricks,David W Fredricks,2012-10-14 20:34:48,Aluminum Distribution,527,1321,Wisconsin,,0,1.0,0.0,0.0,positive,0.0,0.0
3,716051695768379392,CLINTON ALUMINUM MOLD PLATE!!!!! https://t.co/zZhl9Di3aw,1,0,Twitter Web Client,2016-04-01 23:56:42,880940378,DavidWFredricks,David W Fredricks,2012-10-14 20:34:48,Aluminum Distribution,527,1321,Wisconsin,,0,1.0,0.0,0.0,positive,0.0,0.0
4,716050870647951360,".@tammybaldwin on #wiprimary: ""Only @HillaryClinton has detailed and feasible plans that will help move us forward"": https://t.co/UGThG3sZPQ",3,3,Twitter Web Client,2016-04-01 23:53:25,210235686,ScottMilfred,Scott Milfred,2010-10-30 22:43:11,"Editorial page editor for the Wisconsin State Journal daily newspaper in Madison, Wis. Wisconsin's independent voice.",2346,2309,Wisconsin State Journal,Central Time (US & Canada),1,0.265,0.462993421053,0.031524122807,positive,0.875,0.0
5,716049811284172800,"RT @Hillary4Florida: The NRA's grade for Hillary Clinton:'F'

PROUD.

👏🏽🇺🇸#ImWithHer #Florida #HillYes #WIPrimary #Hillary2016 #UniteBlue h…",47,0,Twitter for iPad,2016-04-01 23:49:13,3023846695,jasonkeith43,Jason Keith,2015-02-17 11:50:08,,315,569,Wisconsin,,6,0.009,0.0,0.0,positive,0.0,0.0
6,716049681898319872,RT @BobbyTBD: Hillary Clinton has released her tax returns. @BernieSanders screams about transparency. What is he hiding? #fishy https://t.…,93,0,Twitter for iPad,2016-04-01 23:48:42,3023846695,jasonkeith43,Jason Keith,2015-02-17 11:50:08,,315,569,Wisconsin,,1,0.265,0.0762145748988,0.151315789474,positive,0.0,0.0
7,716049346337222656,#inners The crusade to destroy Hillary Clinton: Why did Washington Post really run its bogus FBI report? https://t.co/yyXvJEdPPf via @Salon,1,0,Twitter for iPhone,2016-04-01 23:47:22,940499281,ddraper4614,Dave Draper,2012-11-11 03:48:00,"I value justice, advocating for those that can't. I love laughter, critical thinking. Work, play hard. Liberal. Appreciate the moment, miracles happen daily.",1879,2026,Wisconsin,,1,0.265,0.0195797596712,0.170363173412,positive,0.0,0.75
8,716049158163996672,"In Wisconsin, a close primary against Sanders could spell future trouble for Clinton https://t.co/3xqgKRp3Do",0,0,Twitter Web Client,2016-04-01 23:46:37,17095091,jesterholm,Jeff Esterholm,2008-11-01 00:59:59,Reader|short story writer|Akashic Books Mondays are Murder|Yellow Mama|@shotgunhoney|@Cheap_Pop|@crimefactory|@MWGothic|2012 Sternig Short Fiction Award,1962,1912,"Head of the Lakes, Wisconsin",Central Time (US & Canada),0,1.0,0.135833333333,0.0783333333333,negative,0.415833333333,0.113333333333
9,716048488904024064,RT @DannyEFreeman: Clinton campaign responds to Sanders' call for an apology. Comms Dir hits on tone &amp; says they will not apologize. https:…,26,0,Twitter for iPad,2016-04-01 23:43:57,3023846695,jasonkeith43,Jason Keith,2015-02-17 11:50:08,,315,569,Wisconsin,,0,1.0,0.11553030303,0.405637254902,positive,0.0,0.0
