,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,tweetHashtagCt,Weight,positiveness,negativeness,sentiment_label,pos_adj,neg_adj
0,712427975338119168,"RT @thehill: Sanders jokes about topless protester: ""I was trying very hard to get every detail"" https://t.co/bKu1Eq5Ewm https://t.co/aidAE…",31,0,Twitter Web Client,2016-03-22 23:57:20,284357195,DannysKorner,Dr. Danny de Gracia,2011-04-19 04:10:14,"Personal Twitter for Dr. de Gracia, national writer, entertainment profiler, political scientist and former elected official. https://t.co/iaYfabFsFW",1427,517,"Honolulu, Hawaii",Hawaii,0,1.0,0.421207264957,0.0260416666667,negative,0.75,0.78125
1,712426023439077376,"RT @TheYoungTurks: One of our viewers created this petition asking @BernieSanders to come on @TheYoungTurks. Help him break 5,000 now: http…",290,0,Twitter Web Client,2016-03-22 23:49:34,2863815036,HI967tree4,Chu Itoi,2014-10-19 02:01:46,"I enjoy a good sunrise, sunset, and great friends. Currently aspiring #Vegan Politics intrigue me, as does Life on Earth as we know it. Oh & I follow back! :-)",1215,1257,Hawaii,Hawaii,0,1.0,0.149767958031,0.0302327145547,positive,0.0,0.0
2,712425096120553472,Sanders is the king of credibility in 2016 https://t.co/ca4D9s33yq,0,0,Facebook,2016-03-22 23:45:53,59407173,DJDanielJHi,Daniel Ward,2009-07-23 09:09:18,"Dj,Promoter club owner,love House music Electro,Breaks,Dub step,Techno. Music & My Family are my life forfilled.three things to say to you love,love,love...",363,341,"Maui, Hawaii",Hawaii,0,1.0,0.0288461538462,0.0,positive,0.0,0.0
3,712425025186344961,RT @BernieSanders: Full Sanders statement on attacks in Belgium: https://t.co/61Pn71tCAd,2593,0,Twitter for iPad,2016-03-22 23:45:36,210354346,SpiritOfHope_,SpiritOfHope,2010-10-31 07:03:46,Bernie2016!,110,167,Hawaii,Hawaii,0,1.0,0.046875,0.0,positive,0.0,0.0
4,712422492405571584,RT @island985fm: Rep. Tulsi Gabbard Backs Bernie Sanders for President - U.S. Representative Tulsi Gabbard of Hawaii is backing ... https:/…,1,0,Twitter for iPhone,2016-03-22 23:35:33,554945055,BlessedSoul1970,Robert W Anderson Jr,2012-04-16 04:34:31,"Seeker of Truth, Justice, Racial Equality, and The Keeper of TRUE HIP HOP CULTURE",357,645,"Honolulu, Hawaii",Hawaii,0,1.0,0.166346153846,0.0,positive,0.0,0.0
5,712422113500528641,"RT @KaydeeKing: New Study:Sanders Tax Plan Would Create Millions Of Jobs. 

#FeelTheBern #NotMeUs #StillSanders #ByThePeople
https://t.co/g…",46,0,Twitter for iPad,2016-03-22 23:34:02,210354346,SpiritOfHope_,SpiritOfHope,2010-10-31 07:03:46,Bernie2016!,110,167,Hawaii,Hawaii,4,0.033,0.0,0.0,positive,0.0,0.0
6,712421474880061440,Rep. Tulsi Gabbard Backs Bernie Sanders for President - U.S. Representative Tulsi Gabbard of Hawaii is backing ... https://t.co/5cY3iEnfNX,1,5,Hootsuite,2016-03-22 23:31:30,34490750,island985fm,Island 98.5,2009-04-23 02:02:48,Island 98.5 Hawaii's #1 Reggae team includes @rorywild @kreyzoshiro @slickvic @bigkoa @kaleopilanca @808melody,19371,10835,"Honolulu, Hawaii",Hawaii,0,1.0,0.166346153846,0.0,negative,0.0,0.0
7,712418921819860992,Jane Sanders speaks to supporters at a rally on Maui. The Hawai'i caucus is this Saturday … https://t.co/QoL14eNViR https://t.co/QM15MtMKG2,2,1,IFTTT,2016-03-22 23:21:21,18303728,davidkfry,David Fry,2008-12-22 08:31:22,"Technology consultant and founder of Tanuki Interactive, enjoying the good life on Maui. http://t.co/4KCFOgrXTI",364,709,"Haiku, Hawaii",Hawaii,0,1.0,0.0288461538462,0.0,positive,0.0,0.0
8,712418409271525376,Rocking that #BernieSanders shirt in the airport!! #BernieOrBust https://t.co/ZLDqZZ0oHA #bernout,0,0,Twitter for iPhone,2016-03-22 23:19:19,2266424280,TheJeffreyJames,Jeffrey James,2013-12-28 20:51:28,"Musician, Lover, World Traveler, Professional Snowboard Instructor, Organic Farmer, Community Organizer, Festi Veteran, Owner of Free Smiles Productions.",850,847,"Hawaii, USA",,3,0.063,0.0,0.0,positive,0.0,0.0
9,712416478331416576,"RT @Conservative_VW: MoveOn has funded protests

MoveOn backs Bernie Sanders

MoveOn is a Fascist organization funded by George Soros https…",215,0,Twitter for iPhone,2016-03-22 23:11:39,4661661853,VetForTrump,VetsForTrump,2015-12-27 13:53:35,"American Veterans Hawaii, a Veterans Service Organization for #VoteTrump2016 #PresidentTrump #MakeAmericaGreatAgain. Visit us: https://t.co/7JPKqsA5m8",2270,1673,"Hawaii, USA",,0,1.0,0.176214574899,0.0263157894737,negative,0.0,0.75
10,712414170654769152,Article: Bernie Sanders Middle East Policy Speech: text &amp; video-- the one he would have given to... https://t.co/ctYMgF4pOk,0,0,Facebook,2016-03-22 23:02:28,135940948,DariceMachel,Darice McGuire,2010-04-22 16:06:00,"I'm an artist creating, teaching and loving life on Maui. Last seen working in the studio.",16339,16251,Lahaina Hawaii,Pacific Time (US & Canada),0,1.0,0.0374033860876,0.0472948104527,negative,0.326785714286,0.05
11,712413803602972673,Rep. Tulsi Gabbard Backs Bernie Sanders for President - U.S. Representative Tulsi Gabbard of Hawaii is backing ... https://t.co/E5HBBOd1YK,0,1,Hootsuite,2016-03-22 23:01:01,34782531,khvh,KHVH Radio,2009-04-24 00:19:28,,1033,165,"Honolulu, Hawaii",Hawaii,0,1.0,0.166346153846,0.0,negative,0.0,0.0
12,712408503101460481,"Jane Sanders, wife of Democratic Presidential Candidate Bernie Sanders, visits The Mill House on... https://t.co/D32OiSOpqE",0,0,Facebook,2016-03-22 22:39:57,135940948,DariceMachel,Darice McGuire,2010-04-22 16:06:00,"I'm an artist creating, teaching and loving life on Maui. Last seen working in the studio.",16339,16251,Lahaina Hawaii,Pacific Time (US & Canada),0,1.0,0.260416666667,0.0729166666667,positive,0.0,0.0
13,712406692860919810,Bernie Sanders Puts Cruz And Trump To Shame With Response To Brussels Attack https://t.co/25kb3ogO2L,0,0,Facebook,2016-03-22 22:32:46,242099698,KDossChing,KRISTIE CHING,2011-01-23 23:20:48,"Who is Kristie Ching? I am a wife, mother, a professional vocalist, and a serial entrepreneur. I am a pretty diverse person, if I do say so myself.",1014,1981,"Honolulu, Hawaii",Hawaii,0,1.0,0.0,0.40625,positive,0.0,0.0
14,712404441459085314,RT @Libertea2012: Sanders' Wall St. Speculation Tax Would Raise $300 Billion and Create Millions of… https://t.co/WpW95dO7q7 #NotMeUs https…,21,0,Twitter Web Client,2016-03-22 22:23:49,35180800,omenlove,The Massage Corner,2009-04-25 09:08:14,"Therapeutic Massage in Waikiki   808-383-7821 http://t.co/6oy8qap0QV   Shiatsu, Lomilomi, Deep Tissue, Sports Massage, Reflexology, Aromatherapy...",3201,3472,"Honolulu, Hawaii",Pacific/Honolulu,1,0.265,0.0,0.0,positive,0.0,0.0
15,712404359452098560,RT @Libertea2012: RT: Sanders Floods Airwaves in This Week's Contests via @nbcnews Keep money… https://t.co/91xmrs0HR8 #BernieStrong https:…,13,0,Twitter Web Client,2016-03-22 22:23:29,35180800,omenlove,The Massage Corner,2009-04-25 09:08:14,"Therapeutic Massage in Waikiki   808-383-7821 http://t.co/6oy8qap0QV   Shiatsu, Lomilomi, Deep Tissue, Sports Massage, Reflexology, Aromatherapy...",3201,3472,"Honolulu, Hawaii",Pacific/Honolulu,1,0.265,0.0,0.125,positive,0.0,0.0
16,712403683049218048,"RT @MAUITIME: Jane Sanders, wife of Democratic Presidential Candidate Bernie Sanders, visits The Mill Ho… https://t.co/yGdSQs1Bzm https://t…",1,0,Twitter Web Client,2016-03-22 22:20:48,90456228,leharra,Star Seed Sexual*,2009-11-16 18:48:44,"Stoner-pass me da bong, Sagittarius Spiritual Warrior wit da Wrath uh goddess Kali- musician @ http://t.co/2dGfbUDGce",1072,76,"Peahi,Haiku Maui,Hawaii ,Gaia",,0,1.0,0.260416666667,0.0729166666667,positive,0.0,0.0
17,712403316307861505,"Jane Sanders, wife of Democratic Presidential Candidate Bernie Sanders, visits The Mill Ho… https://t.co/yGdSQs1Bzm https://t.co/xn3SclJHDK",1,0,IFTTT,2016-03-22 22:19:21,14357369,MAUITIME,MAUITIME,2008-04-11 01:57:42,"MauiTime, Maui's only locally owned independent newspaper. We cover politics, arts, entertainment, things to do on Maui and publish an annual Best Of Maui issue",12149,5755,"Wailuku, Maui County, Hawaii",Hawaii,0,1.0,0.260416666667,0.0729166666667,positive,0.0,0.0
18,712401307257020417,RT @crazylary51: #ArizonaPrimary #UtahCaucus #IdahoCaucus Bernie Sanders Debunked Thoroughly https://t.co/XD2DXmbKUe  via @YouTube,6,0,Twitter for Android,2016-03-22 22:11:22,3330295799,MonopointAmy,Amy Kailana Powers,2015-06-16 22:26:39,"Chick with an attitude. 
Revisionist historians, troublemakers, and fans of fictional strife are blocked with unabashed glee.",1296,1083,"Hawaii, USA",,3,0.063,0.0,0.0,positive,0.0,0.0
19,712400139353075712,"RT @SDzzz: Bernie Sanders tops his wife's ""unplanned"" jackass move at Tent City with one of his own. #BSWalkOut #VettingBernie https://t.co…",145,0,Twitter for Android,2016-03-22 22:06:43,3330295799,MonopointAmy,Amy Kailana Powers,2015-06-16 22:26:39,"Chick with an attitude. 
Revisionist historians, troublemakers, and fans of fictional strife are blocked with unabashed glee.",1296,1083,"Hawaii, USA",,2,0.127,0.0,0.3125,positive,0.764285714286,0.05
20,712398833653645312,RT @AdamsFlaFan: Bernie Sanders’s fiction-filled campaign https://t.co/ynxvG9mj91,16,0,Twitter for Android,2016-03-22 22:01:32,3330295799,MonopointAmy,Amy Kailana Powers,2015-06-16 22:26:39,"Chick with an attitude. 
Revisionist historians, troublemakers, and fans of fictional strife are blocked with unabashed glee.",1296,1083,"Hawaii, USA",,0,1.0,0.0,0.0,positive,0.0,0.0
