,tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,tweetHashtagCt,Weight,positiveness,negativeness,sentiment_label,pos_adj,neg_adj
0,710976055540977664,"In days before caucus, Clinton supporters to hold events across Idaho - Meridian Press https://t.co/SqqDAIXCA0",0,1,twitterfeed,2016-03-18 23:47:55,27976939,boisenews,Boise Idaho News,2009-03-31 22:11:13,Boise Idaho News,2477,1522,Boise Idaho,Mountain Time (US & Canada),0,1.0,0.233410493827,0.00231481481481,positive,0.0,0.0
1,710970101378502656,"In days before caucus, Clinton supporters to hold events across Idaho https://t.co/nLaz6laYR7",0,0,MMP_Blox,2016-03-18 23:24:16,935774174,MyMeridianPress,Meridian Press,2012-11-09 00:32:47,"Meridian Press is a weekly newspaper distributed to thousands of Meridian residents every Friday, filled with local business, city, school & entertainment news.",2846,1931,"Meridian, Idaho",,0,1.0,0.0459104938272,0.00231481481481,positive,0.0,0.0
2,710962060574633984,RT @CarlyFiorina: I ran for president because I believe it is time to take our country back from Washington. https://t.co/GqCHyBbW2L,756,0,Twitter Web Client,2016-03-18 22:52:18,577337789,JAmy208,Juliet Amy,2012-05-11 17:58:39,"#NeverTrump Unapologetic, Opinionated Limited government, Capitalism Guns And Personal Accountability #1A #2A #StandWithIsrael #CruzCrew #BlueLivesMatter #PJNET",13596,13354,"Idaho, USA",,0,1.0,0.183995205337,0.0360530391018,negative,0.0,0.0416666666667
3,710960213537349632,RT @CarlyFiorina: Ted Cruz is a leader and a reformer who isn’t afraid to ruffle feathers when he is fighting for the American people. http…,675,0,Twitter Web Client,2016-03-18 22:44:58,2713061568,PaulPyle,Paul W. Pyle,2014-08-06 22:23:35,"VP of Operations, website admin, video editor, husband of Janna, and father of 6yr old son Asa. Christian. Constitutional conservative. 2A. Homeschool.",374,234,"Nampa, Idaho",Mountain Time (US & Canada),0,1.0,0.102831196581,0.0208333333333,positive,0.0,0.59375
4,710959655954984960,"RT @wikileaks: Dear @Facebook: stop censoring our Hillary Clinton email release. No, really. Stop it. There is no technical excuse. https:/…",5633,0,Twitter Web Client,2016-03-18 22:42:45,3303338004,mcgeeskittles13,skittles Mcgee,2015-08-01 13:47:43,taste the rainbow,43,117,"Idaho, USA",,0,1.0,0.153846153846,0.0454545454545,negative,0.125,0.0
5,710957312458907648,@jpodhoretz @ikeonic isn't Trump 2016 just Perot 1992 on steroids? Similar economic angst and same result: a Clinton elected to the WH.,0,0,Twitter for Android,2016-03-18 22:33:26,180932159,gbpacker_fan,Peter Woodke,2010-08-20 21:38:32,"Sports fan, microbrew enthusiast, avid reader, and moviegoer. Go Packers!",234,2272,"Boise, Idaho",Mountain Time (US & Canada),0,1.0,0.376346153846,0.128125,negative,0.8375,0.078125
6,710956223948935168,".@ronbant1 @grammalilx12 @Aroyaldmd @cyndybs @SDzzz 
https://t.co/bW4HThS9uz
https://t.co/r0YNpxJQqb
Get the facts!",3,5,Twitter Web Client,2016-03-18 22:29:07,4794182534,WeNeedHillary,Progressive Man,2016-01-21 17:36:10,#Hillary2016 #ImWithHer #HillYes #ShesWithUs #UniteBlue #TopProg #LibCrib #p2 #PDmfnb #Obama #GunSense #StandwithPP #TNTweeters,5069,5151,"Idaho, USA",Pacific Time (US & Canada),0,1.0,0.0,0.0,positive,0.0,0.0
7,710954235630788608,"RT @nowthisnews: “I am a stronger candidate to defeat Trump” — @BernieSanders wants Hillary Clinton’s superdelegates on his side
https://t.…",127,0,Twitter Web Client,2016-03-18 22:21:13,2881946306,gonzosmom,Jen B,2014-10-29 10:42:21,chronic pain patient for 12+ years. It turns your life upside down. Bernie Sanders the ONLY authentic politician/person running for President. #FeelTheBern,446,1415,Almost Idaho,Eastern Time (US & Canada),0,1.0,0.0663461538462,0.075,positive,0.0,0.0
8,710952900218867712,RT @Bernie_Facts: How is anyone still supporting this hack? All of the Top 10 Corporate Tax Dodgers Have Donated to Hillary Clinton https:/…,28,0,Twitter Web Client,2016-03-18 22:15:54,2881946306,gonzosmom,Jen B,2014-10-29 10:42:21,chronic pain patient for 12+ years. It turns your life upside down. Bernie Sanders the ONLY authentic politician/person running for President. #FeelTheBern,446,1415,Almost Idaho,Eastern Time (US & Canada),0,1.0,0.745532756717,0.162679425837,positive,0.375,0.180555555556
9,710952838210277376,RT @Libertea2012: RT PETITION Open an investigation into Hillary Clinton for voter fraud.: PETITION Open an investigation into… https://t.c…,13,0,Twitter Web Client,2016-03-18 22:15:40,2881946306,gonzosmom,Jen B,2014-10-29 10:42:21,chronic pain patient for 12+ years. It turns your life upside down. Bernie Sanders the ONLY authentic politician/person running for President. #FeelTheBern,446,1415,Almost Idaho,Eastern Time (US & Canada),0,1.0,0.0,0.0,positive,0.0,0.0
10,710952379252801537,"RT @CarlyFiorina: If we judge a leader on his record, we know what Trump will do: use public power for private gain. https://t.co/GqCHyBbW2L",1413,0,Twitter Web Client,2016-03-18 22:13:50,2713061568,PaulPyle,Paul W. Pyle,2014-08-06 22:23:35,"VP of Operations, website admin, video editor, husband of Janna, and father of 6yr old son Asa. Christian. Constitutional conservative. 2A. Homeschool.",374,234,"Nampa, Idaho",Mountain Time (US & Canada),0,1.0,0.380754662005,0.112980769231,positive,0.03125,0.09375
11,710949131980816384,"Top story: Hillary Clinton Has an NSA Problem | Observer https://t.co/JJEsjJRVpr, see more https://t.co/gCkm1ko9AX",0,0,The Tweeted Times,2016-03-18 22:00:56,404852430,DPTactical,Lance Earl,2011-11-04 14:09:29,"I am the inventor of the DallyPost Tactical Target. This system is ideal for law enforcement, military and defensive training. This target fights back!",1089,1205,"Rockland, Idaho",Mountain Time (US & Canada),0,1.0,0.0375,0.00104166666667,positive,0.0,0.0
12,710948821153353728,RT @USlatino1: Editorial: Hillary Clinton has the experience to lead https://t.co/qoNt5UHZNY #USlatino,47,0,Twitter for Android,2016-03-18 21:59:42,2274974018,Erasmo78856372,Erasmo jesus,2014-01-03 19:25:36,,1534,1525,idaho,,1,0.265,0.0902255639098,0.0263157894737,positive,0.0,0.0
13,710948633240154112,RT @llendonmar46: Hillary Clinton Completes Tuesday Sweep With Missouri Win Thursday. https://t.co/Kk0aCE704S #p2 #USLatino #UniteBlue #TNT…,33,0,Twitter for Android,2016-03-18 21:58:57,2274974018,Erasmo78856372,Erasmo jesus,2014-01-03 19:25:36,,1534,1525,idaho,,4,0.033,0.0,0.0,positive,0.0,0.0
14,710948523479580672,Clinton campaign hits 1M contributors https://t.co/t1mZ5Gs7Gn,0,0,Linkis.com,2016-03-18 21:58:31,2881946306,gonzosmom,Jen B,2014-10-29 10:42:21,chronic pain patient for 12+ years. It turns your life upside down. Bernie Sanders the ONLY authentic politician/person running for President. #FeelTheBern,446,1415,Almost Idaho,Eastern Time (US & Canada),0,1.0,0.0,0.0514705882353,positive,0.0,0.0
15,710947782748557312,"RT @AlisonSpalding2: Thousands 4Bernie rally in SaltLakeCity 
Among all Utahns, Sanders leads Clinton 41% to 19% but we need city voters

h…",14,0,Twitter Web Client,2016-03-18 21:55:34,707311380936806400,DanielleIsHappy,Danielle Pimentel,2016-03-08 21:05:49,"#Bernie2016 24 year old student at University of Idaho. I'm very passionate about the environment, politics, animals... and being happy (most of the time).",469,888,"Idaho, USA",,0,1.0,0.0803571428571,0.208333333333,negative,0.1875,0.0
16,710947564565037056,RT @danmericaCNN: Governor of Utah faults Hillary Clinton for not visiting the state before the March 22 caucuses. https://t.co/qQiQzP5XKj,23,0,Twitter Web Client,2016-03-18 21:54:42,707311380936806400,DanielleIsHappy,Danielle Pimentel,2016-03-08 21:05:49,"#Bernie2016 24 year old student at University of Idaho. I'm very passionate about the environment, politics, animals... and being happy (most of the time).",469,888,"Idaho, USA",,0,1.0,0.0104166666667,0.0729166666667,positive,0.0,0.0
17,710947194111528960,"RT @ZaidJilani: @javimorillo Bernie got lots of progressive things done in his time in Congress, Hillary Clinton got war, the patriot act, …",23,0,Twitter Web Client,2016-03-18 21:53:14,707311380936806400,DanielleIsHappy,Danielle Pimentel,2016-03-08 21:05:49,"#Bernie2016 24 year old student at University of Idaho. I'm very passionate about the environment, politics, animals... and being happy (most of the time).",469,888,"Idaho, USA",,0,1.0,0.178418803419,0.0574252136752,positive,0.138888888889,0.0138888888889
18,710946040917024768,RT @jupiter896: Watch: A new pro-Clinton ad makes Donald Trump the punch line https://t.co/AfKuLv9PNt #ImWithHer #HillYesHillary #UniteBlue…,33,0,Twitter for Android,2016-03-18 21:48:39,2274974018,Erasmo78856372,Erasmo jesus,2014-01-03 19:25:36,,1534,1525,idaho,,3,0.063,0.123840445269,0.0497945931619,positive,0.0779220779221,0.0487012987013
19,710944143481004032,"RT @GuerrillaDems: Florida voters ""fed up"" with Trump and Clinton speak out https://t.co/JKXoq8yH9s

#StillSanders #ImWithHer #NotMeUs http…",75,0,Twitter Web Client,2016-03-18 21:41:07,707311380936806400,DanielleIsHappy,Danielle Pimentel,2016-03-08 21:05:49,"#Bernie2016 24 year old student at University of Idaho. I'm very passionate about the environment, politics, animals... and being happy (most of the time).",469,888,"Idaho, USA",,3,0.063,0.0340909090909,0.0284090909091,positive,0.0,0.2375
20,710943631226437632,RT @MotherJones: Hillary Clinton really regrets saying she’d put coal miners out of work https://t.co/q2w6ZkvVg5 https://t.co/VhFSbfGePB,39,0,Twitter Web Client,2016-03-18 21:39:05,2881946306,gonzosmom,Jen B,2014-10-29 10:42:21,chronic pain patient for 12+ years. It turns your life upside down. Bernie Sanders the ONLY authentic politician/person running for President. #FeelTheBern,446,1415,Almost Idaho,Eastern Time (US & Canada),0,1.0,0.0252525252525,0.34375,negative,0.0,0.2375
21,710943176983339008,RT @BernieSanders: Sec. Clinton says she got to travel the world. Did she happen to notice that every major country guarantees health care …,5601,0,Twitter Web Client,2016-03-18 21:37:16,707311380936806400,DanielleIsHappy,Danielle Pimentel,2016-03-08 21:05:49,"#Bernie2016 24 year old student at University of Idaho. I'm very passionate about the environment, politics, animals... and being happy (most of the time).",469,888,"Idaho, USA",,0,1.0,0.184974747475,0.198090277778,negative,0.15625,0.0546875
22,710943069034524672,RT @BernieSanders: Sec. Clinton says she got to travel the world. Did she happen to notice that every major country guarantees health care …,5601,0,Twitter for Android,2016-03-18 21:36:50,2918222496,maryssapenermon,Maryssa Penermon,2014-12-04 06:21:25,"Unapologetic, poli sci major, intersectional feminist, atheist, mother, reader, lover & fighter",26,126,"Idaho, USA",Mountain Time (US & Canada),0,1.0,0.184974747475,0.198090277778,negative,0.15625,0.0546875
23,710942769246633984,"RT @IanMolony: WH Press Sec Earnest: ""I was there, Obama did NOT endorse either candidate""

#StillSanders🔥 
https://t.co/yy5WY5oUnC https:/…",4,0,Twitter Web Client,2016-03-18 21:35:39,707311380936806400,DanielleIsHappy,Danielle Pimentel,2016-03-08 21:05:49,"#Bernie2016 24 year old student at University of Idaho. I'm very passionate about the environment, politics, animals... and being happy (most of the time).",469,888,"Idaho, USA",,1,0.265,0.283653846154,0.0192307692308,positive,0.0,0.0
24,710941874224115712,"RT @teddygoff: A few minutes ago, the 1,000,000th person made a contribution to support Secretary Clinton's campaign.",95,0,Tweetbot for iΟS,2016-03-18 21:32:06,22873554,justinbarbour,justin harbour,2009-03-05 03:32:11,,3777,2373,"Bloomington, Idaho ",Melbourne,0,1.0,0.127736549165,0.0124569308243,positive,0.0833333333333,0.0
25,710941765503574016,RT @AdeleinTexas: Carly Fiorina: Ted Cruz can stop Donald Trump and Hillary Clinton https://t.co/ynAQiZEDif #UniteWithCruz #CruzCrew https:…,13,0,Twitter Web Client,2016-03-18 21:31:40,1140737072,IdahoAllison,Allison Hagman,2013-02-01 21:11:34,,91,113,"Idaho, USA",,2,0.127,0.0,0.0454545454545,positive,0.0,0.0
26,710938428653834240,"RT @thehill: Mika Brzezinski on Warren dodging Clinton question: ""She's going to be veep"" | WATCH: https://t.co/2uvickwcGF https://t.co/Lkw…",13,0,Twitter for iPhone,2016-03-18 21:18:24,514038892,JoanieWebster,Joanie Webster,2012-03-04 06:52:17,"Retired teacher, liberal, dedicated follower of Bernie Sanders,fledgling activist, still ready to protest like the 60s/70s✌ The end depends on the beginning ...",1636,1733,my own private Idaho,,0,1.0,0.0399572649573,0.00138888888889,positive,0.0,0.5
27,710937406690631681,RT @thehill: Clinton campaign hits 1M contributors https://t.co/WwmaTTTJaT https://t.co/N840UlBLtn,64,0,Twitter Web Client,2016-03-18 21:14:20,4794182534,WeNeedHillary,Progressive Man,2016-01-21 17:36:10,#Hillary2016 #ImWithHer #HillYes #ShesWithUs #UniteBlue #TopProg #LibCrib #p2 #PDmfnb #Obama #GunSense #StandwithPP #TNTweeters,5069,5151,"Idaho, USA",Pacific Time (US & Canada),0,1.0,0.0,0.0514705882353,positive,0.0,0.0
28,710937243943182337,RT @BernieSanders: Sec. Clinton says she got to travel the world. Did she happen to notice that every major country guarantees health care …,5601,0,TweetCaster for Android,2016-03-18 21:13:42,903332077,heathealedthnkU,LinnsterlingCure,2012-10-25 06:17:51,"I beat out millions of millions of poets in the library of congress.musician,writer, singer, artist.",510,1172,"Portland, oregon idaho,baltimo",Arizona,0,1.0,0.184974747475,0.198090277778,negative,0.15625,0.0546875
29,711339929624678400,RT @INFORMER_adm: Missing Clinton E-Mail Claims Saudis Financed… https://t.co/mPp9r5pGbQ #Transparency #None #nationalsecurity https://t.co…,1,0,Twitter for iPhone,2016-03-19 23:53:49,17830132,firearmslawyer,Firearms Lawyer,2008-12-03 05:36:40,Advocating that we back up civil rights with firepower. Be prepared to think like a man of action; act like a person that thinks!,5163,3214,North Idaho-Spokane,Pacific Time (US & Canada),3,0.063,0.00694444444444,0.0833333333333,negative,0.0,0.0
30,711338887684055040,RT @JohnFromCranber: Pat Caddell: #Hillary Email Scandal 'Worse Than Watergate' https://t.co/t0fg2wmfQX … … But Will Justice Reign? #tcot h…,49,0,Twitter for iPhone,2016-03-19 23:49:41,1952437220,cougarfan144,D H,2013-10-10 19:18:39,Father of 4 great kids LDS BYU Utah Jazz St Louis Rams Atlanta Braves USA American soldiers,168,293,"Idaho Falls, ID",Mountain Time (US & Canada),2,0.127,0.0,0.0,positive,0.0,0.0
31,711338861394157568,RT @JohnFromCranber: I Left Clinton WH When #Hillary Hired Secret Police to Dig up Dirt on Bill's Victims https://t.co/NbP6WHGtFo … #tcot h…,415,0,Twitter for iPhone,2016-03-19 23:49:35,1952437220,cougarfan144,D H,2013-10-10 19:18:39,Father of 4 great kids LDS BYU Utah Jazz St Louis Rams Atlanta Braves USA American soldiers,168,293,"Idaho Falls, ID",Mountain Time (US & Canada),2,0.127,0.0,0.0267857142857,positive,0.0729166666667,0.0104166666667
32,711690138728800256,"RT @derekwillis: Online display ad Hillary Clinton campaign is running on Politico, HuffPo, AOL, according to @pathmatics https://t.co/Vm53…",7,0,Twitter for iPhone,2016-03-20 23:05:26,379962842,billpostmus,Bill Postmus,2011-09-25 21:06:15,"Former elected official & GOP chair. Musings on world, nat'l & state politics. Supporter of @Israel, @JesusShow , & Friend of Bill W. RT's are not endorsements.",124093,135220,California & Idaho,Pacific Time (US & Canada),0,1.0,0.095701554543,0.0261324041812,positive,0.104166666667,0.0
